Participant Private ID,Condition,Article_ID,Question_ID,Accuracy,Given_Answer,Metacomprehension,Summary_Text,AI_Feedback
14645467,Immediate,Depression,Q10,1,B,6,"The passage describes how President Franklin Roosevelt, drawing on his interest in forestry, created the Civilian Conservation Corps (CCC) to put unemployed young men to work on conservation projects in national forests, parks, and other public lands during the Great Depression. It explains that responsibility for the program was divided among several federal departments, that the men earned small wages (most of which were sent home), and that the CCC quickly grew into a massive program that built firebreaks, roads, trails, campgrounds, bridges, flood‑control works, and planted billions of trees while improving wildlife refuges. Finally, it emphasizes that the CCC not only transformed the American landscape but also changed the lives of its enrollees by taking them out of urban poverty, giving them food, shelter, education, discipline, and self‑esteem, and even drawing in World War I veterans who accepted Roosevelt’s offer of steady work and joined the camps.","Strong, clear overview of the CCC’s purpose, interagency setup, project types, and its social benefits. One fix: the passage says just over a billion trees (about 1.3 billion), not “billions.” It also stresses capped nine‑month terms so more men could rotate through, and that what began as a two‑year program was repeatedly reauthorized, ultimately enrolling over three million and running until 1942. The veterans episode carries nuance too: FDR opposed paying the bonus but invited them into the CCC (and Eleanor Roosevelt visited), signaling a more humane approach than Hoover’s."
14645467,Immediate,Reggaeton,Q1,1,B,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q2,1,A,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q3,0,A,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q4,0,C,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q5,1,C,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q6,0,C,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q7,0,D,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q8,0,C,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q9,1,B,7,Type your summary here...,Type your summary here...
14645467,Immediate,Reggaeton,Q10,1,C,7,Type your summary here...,Type your summary here...
14699842,Immediate,Depression,Q1,1,D,3,The CCC was a program that was made during the great depression. This program paid them $30 dollars a month.,"Good start identifying the CCC and the $30 pay, but the passage stresses much more. It was Roosevelt’s own 1933 initiative to combine relief with conservation, putting young unemployed men in camp-based crews on forests, parks, and other public lands. Multiple departments ran it, and most of the $30 was sent home to families. Its scale and impact were vast—hundreds of thousands at a time, millions overall—building trails, roads, fire towers, and planting massive numbers of trees. The text also highlights personal gains: food, housing, literacy and schooling, discipline, and renewed self-esteem, with some veterans included early on. It continued through repeated reauthorizations until 1942."
